obs,lnprice,lnarea,lndcbd,dsubway,dpark,dele,popden,crimerate,district.id,year
290,7.246349811553955,9.020739555358887,9.58866024017334,6.675620079040527,8.329540252685547,5.907390117645264,1.7960000038146973,1.4848899841308594,30,1
188,6.711219787597656,10.956500053405762,9.613980293273926,6.2648701667785645,8.367079734802246,6.382120132446289,1.7960000038146973,1.4848899841308594,30,1
1789,6.6851701736450195,10.806900024414063,9.49446964263916,7.029880046844482,8.0964202880859375,5.704929828643799,1.7960000038146973,1.4848899841308594,30,0
528,9.680000305175781,9.897560119628906,9.230810165405273,6.816390037536621,6.745019912719727,6.322589874267578,1.7721799612045288,1.0889999866485596,31,4
68,9.116109848022461,9.255769729614258,9.114689826965332,6.00177001953125,6.912370204925537,6.506120204925537,1.7721799612045288,1.0889999866485596,31,2
69,9.116120338439941,10.049099922180176,9.114540100097656,6.260059833526611,6.595210075378418,6.840760231018066,1.7721799612045288,1.0889999866485596,31,2
1787,8.093000411987305,8.31581974029541,9.092889785766602,6.399759769439697,7.151090145111084,6.080460071563721,1.7721799612045288,1.0889999866485596,31,0
304,7.00492000579834,8.542130470275879,9.08456039428711,6.292409896850586,7.189690113067627,6.06436014175415,1.7721799612045288,1.0889999866485596,31,1
286,8.072500228881836,9.793399810791016,9.178319931030273,5.95527982711792,6.640970230102539,6.500370025634766,1.7721799612045288,1.0889999866485596,31,1
671,6.907760143280029,6.132150173187256,7.622039794921875,6.355939865112305,6.704850196838379,4.8353400230407715,1.158769965171814,1.294600009918213,32,0
123,6.907760143280029,6.1817097663879395,7.860960006713867,5.674900054931641,6.449580192565918,6.653619766235352,1.158769965171814,1.294600009918213,32,1
633,8.32964038848877,6.179080009460449,7.51747989654541,5.550260066986084,7.471869945526123,5.657750129699707,1.158769965171814,1.294600009918213,32,5
674,10.44260025024414,8.490799903869629,7.285329818725586,5.7228899002075195,7.19950008392334,6.25609016418457,1.158769965171814,1.294600009918213,32,0
77,9.897520065307617,10.281499862670898,7.5828399658203125,5.6303300857543945,6.971069812774658,5.733290195465088,1.158769965171814,1.294600009918213,32,2
28,7.152989864349365,6.260749816894531,7.322850227355957,3.9894700050354004,7.430409908294678,5.770569801330566,1.158769965171814,1.294600009918213,32,3
670,6.907760143280029,6.629469871520996,7.627099990844727,6.404550075531006,6.709219932556152,4.987929821014404,1.158769965171814,1.294600009918213,32,0
655,9.232609748840332,8.779560089111328,7.539249897003174,5.181190013885498,6.828199863433838,5.850470066070557,1.158769965171814,1.294600009918213,32,0
669,6.907760143280029,5.790870189666748,7.614220142364502,6.3066301345825195,6.71019983291626,4.7500901222229,1.158769965171814,1.294600009918213,32,0
654,10.058199882507324,8.242759704589844,7.528709888458252,4.502220153808594,6.86959981918335,6.066070079803467,1.158769965171814,1.294600009918213,32,0
667,6.907760143280029,5.93228006362915,7.616069793701172,6.350790023803711,6.719419956207275,4.898250102996826,1.158769965171814,1.294600009918213,32,0
121,7.549610137939453,5.973050117492676,7.4538798332214355,6.006289958953857,7.164299964904785,4.788280010223389,1.158769965171814,1.294600009918213,32,1
109,6.86693000793457,8.8098602294921875,7.548120021820068,6.0719499588012695,7.240789890289307,5.4812397956848145,1.158769965171814,1.294600009918213,32,2
31,7.960740089416504,4.743189811706543,7.835080146789551,5.8892998695373535,5.629899978637695,5.573309898376465,1.158769965171814,1.294600009918213,32,3
668,6.907760143280029,6.603529930114746,7.619329929351807,6.402430057525635,6.729629993438721,5.063119888305664,1.158769965171814,1.294600009918213,32,0
656,9.573229789733887,8.10531997680664,7.683819770812988,6.564070224761963,7.086100101470947,5.728899955749512,1.158769965171814,1.294600009918213,32,0
638,7.138869762420654,9.292340278625488,7.6361799240112305,6.210949897766113,7.0580902099609375,5.289100170135498,1.158769965171814,1.294600009918213,32,5
562,7.512070178985596,5.5729498863220215,7.690919876098633,6.013909816741943,7.241219997406006,5.535339832305908,1.158769965171814,1.294600009918213,32,4
761,7.618760108947754,10.666799545288086,8.657979965209961,7.060929775238037,7.6630401611328125,5.666530132293701,2.4492599964141846,4.574329853057861,34,0
753,5.8354997634887695,9.082509994506836,8.775859832763672,6.712480068206787,6.630849838256836,6.419859886169434,2.4492599964141846,4.574329853057861,34,0
745,7.672719955444336,9.81309986114502,8.55154037475586,5.6985697746276855,7.432869911193848,5.165780067443848,2.4492599964141846,4.574329853057861,34,0
747,7.656529903411865,11.263500213623047,8.616809844970703,7.57636022567749,7.121540069580078,6.40585994720459,2.4492599964141846,4.574329853057861,34,0
127,7.520860195159912,9.472700119018555,8.67786979675293,7.554780006408691,7.285920143127441,6.6697001457214355,2.4492599964141846,4.574329853057861,34,1
744,7.664179801940918,9.072330474853516,8.564220428466797,6.120840072631836,7.510519981384277,4.1421098709106445,2.4492599964141846,4.574329853057861,34,0
746,7.684229850769043,9.218400001525879,8.553999900817871,6.221479892730713,7.486969947814941,3.399970054626465,2.4492599964141846,4.574329853057861,34,0
749,8.645079612731934,8.425080299377441,8.770139694213867,6.596459865570068,6.3051300048828125,6.505119800567627,2.4492599964141846,4.574329853057861,34,0
743,7.513350009918213,8.543379783630371,8.568570137023926,6.273849964141846,7.519189834594727,4.532989978790283,2.4492599964141846,4.574329853057861,34,0
44,7.336909770965576,7.452400207519531,7.913690090179443,7.019949913024902,7.009300231933594,5.96150016784668,1.7726999521255493,2.065459966659546,35,3
56,7.994510173797607,9.588839530944824,8.094539642333984,7.335269927978516,6.257900238037109,6.27239990234375,1.7726999521255493,2.065459966659546,35,3
752,7.656109809875488,8.99683952331543,7.672639846801758,7.33450984954834,7.3602800369262695,5.321660041809082,1.7726999521255493,2.065459966659546,35,0
548,7.185400009155273,6.315609931945801,7.615109920501709,7.266469955444336,7.4473700523376465,5.173210144042969,1.7726999521255493,2.065459966659546,35,4
748,7.204339981079102,8.154740333557129,7.645699977874756,6.906819820404053,7.488190174102783,5.417600154876709,1.7726999521255493,2.065459966659546,35,0
58,7.215829849243164,6.314509868621826,7.706769943237305,7.303890228271484,7.316219806671143,5.1250200271606445,1.7726999521255493,2.065459966659546,35,3
675,8.094289779663086,6.819829940795898,7.93556022644043,5.4578399658203125,7.643089771270752,4.35906982421875,2.4029600620269775,2.1279499530792236,36,0
663,9.17119026184082,9.536040306091309,8.018750190734863,6.702489852905273,7.587329864501953,5.695000171661377,2.4029600620269775,2.1279499530792236,36,0
676,8.77283000946045,9.8235502243042,7.982180118560791,6.63001012802124,7.635290145874023,5.246719837188721,2.4029600620269775,2.1279499530792236,36,0
46,8.686920166015625,7.998429775238037,7.9816999435424805,6.12224006652832,7.754930019378662,6.234710216522217,2.4029600620269775,2.1279499530792236,36,3
634,7.549610137939453,5.218520164489746,8.32705020904541,5.960140228271484,6.707180023193359,6.039030075073242,2.4029600620269775,2.1279499530792236,36,5
551,7.495540142059326,5.664380073547363,8.2681303024292,5.600460052490234,6.9516401290893555,5.962560176849365,2.4029600620269775,2.1279499530792236,36,4
425,9.451210021972656,8.182559967041016,7.85545015335083,4.596590042114258,7.720459938049316,5.809169769287109,2.4029600620269775,2.1279499530792236,36,1
118,8.100029945373535,9.482810020446777,8.129150390625,6.062600135803223,7.500790119171143,6.553279876708984,2.4029600620269775,2.1279499530792236,36,1
114,7.344979763031006,10.012100219726563,6.303170204162598,6.798079967498779,6.974100112915039,6.231709957122803,2.2702200412750244,2.9349799156188965,37,1
115,7.064489841461182,9.17138957977295,6.369909763336182,6.772469997406006,6.770510196685791,6.263730049133301,2.2702200412750244,2.9349799156188965,37,1
549,7.495540142059326,6.917089939117432,6.804160118103027,6.379149913787842,7.5358500480651855,3.5468900203704834,2.2702200412750244,2.9349799156188965,37,4
628,8.684590339660645,6.55564022064209,6.567959785461426,6.768670082092285,7.234179973602295,5.637569904327393,2.2702200412750244,2.9349799156188965,37,5
122,9.409199714660645,9.415849685668945,6.028439998626709,6.010290145874023,7.257140159606934,6.042910099029541,2.2702200412750244,2.9349799156188965,37,1
673,9.319419860839844,9.72721004486084,5.018740177154541,6.2399001121521,6.93435001373291,4.778590202331543,2.2702200412750244,2.9349799156188965,37,0
113,9.847900390625,7.153049945831299,5.2175798416137695,5.986790180206299,7.121409893035889,5.555580139160156,2.2702200412750244,2.9349799156188965,37,1
104,8.328069686889648,10.282500267028809,7.786799907684326,7.127739906311035,7.3919901847839355,5.604000091552734,2.320470094680786,2.241879940032959,39,2
105,8.13086986541748,9.965519905090332,7.772429943084717,7.1382598876953125,7.410299777984619,5.627470016479492,2.320470094680786,2.241879940032959,39,2
125,6.889949798583984,7.798520088195801,7.401549816131592,7.152780055999756,7.641670227050781,6.489319801330566,2.320470094680786,2.241879940032959,39,1
751,8.4100799560546875,8.19237995147705,7.486810207366943,6.854360103607178,7.457970142364502,6.014679908752441,2.320470094680786,2.241879940032959,39,0
527,7.3620100021362305,7.394539833068848,7.536779880523682,7.1682000160217285,7.542910099029541,5.765079975128174,2.320470094680786,2.241879940032959,39,4
750,8.103460311889648,7.839250087738037,7.468220233917236,6.810229778289795,7.432909965515137,6.110040187835693,2.320470094680786,2.241879940032959,39,0
757,7.491360187530518,7.5960798263549805,7.328330039978027,6.92756986618042,7.667610168457031,5.919099807739258,2.320470094680786,2.241879940032959,39,0
759,8.029509544372559,8.519989967346191,7.215370178222656,6.8332600593566895,7.578499794006348,5.749430179595947,2.320470094680786,2.241879940032959,39,0
760,8.088740348815918,8.675629615783691,7.235630035400391,6.917570114135742,7.562829971313477,6.027500152587891,2.320470094680786,2.241879940032959,39,0
126,5.612199783325195,10.187199592590332,7.463749885559082,6.7442097663879395,7.630499839782715,5.555369853973389,2.320470094680786,2.241879940032959,39,1
124,7.8490400314331055,9.787910461425781,7.924260139465332,6.655109882354736,7.637979984283447,6.192500114440918,2.322319984436035,3.1099700927734375,40,1
14,9.11553955078125,8.3674898147583,8.079460144042969,5.875460147857666,7.790550231933594,5.350160121917725,2.322319984436035,3.1099700927734375,40,3
657,9.020000457763672,7.972469806671143,7.7610602378845215,5.9868998527526855,7.55109977722168,6.164140224456787,2.322319984436035,3.1099700927734375,40,0
116,9.327710151672363,8.853670120239258,7.692530155181885,6.789259910583496,7.33843994140625,5.7654900550842285,2.322319984436035,3.1099700927734375,40,1
83,8.850359916687012,11.421799659729004,8.161319732666016,5.697619915008545,7.746429920196533,5.413710117340088,2.322319984436035,3.1099700927734375,40,2
660,7.591100215911865,7.180069923400879,8.230409622192383,5.665339946746826,7.596429824829102,6.347400188446045,2.322319984436035,3.1099700927734375,40,0
658,8.546819686889648,8.993550300598145,8.27532958984375,6.252470016479492,7.6552300453186035,6.438419818878174,2.322319984436035,3.1099700927734375,40,0
1939,8.40703010559082,8.055159568786621,7.769730091094971,6.308889865875244,7.523429870605469,6.452970027923584,2.322319984436035,3.1099700927734375,40,0
665,9.51317024230957,8.072150230407715,8.298890113830566,6.681570053100586,7.796629905700684,5.72199010848999,2.322319984436035,3.1099700927734375,40,0
52,9.390210151672363,9.594630241394043,7.74006986618042,5.4440999031066895,7.584290027618408,5.461130142211914,2.322319984436035,3.1099700927734375,40,3
295,8.968720436096191,9.190079689025879,9.201410293579102,6.520669937133789,7.902520179748535,7.135769844055176,2.5374600887298584,1.9916000366210938,41,1
1775,8.864720344543457,6.0828399658203125,9.255960464477539,6.803540229797363,7.953800201416016,6.31318998336792,2.5374600887298584,1.9916000366210938,41,0
1739,8.503999710083008,9.178640365600586,9.274200439453125,6.49806022644043,8.113889694213867,6.703100204467773,2.5374600887298584,1.9916000366210938,41,0
1740,7.01846981048584,9.753179550170898,9.22819995880127,6.787300109863281,7.996210098266602,6.953939914703369,2.5374600887298584,1.9916000366210938,41,0
1773,8.50430965423584,7.808420181274414,9.237110137939453,6.879220008850098,7.954919815063477,6.671030044555664,2.5374600887298584,1.9916000366210938,41,0
1755,7.741990089416504,6.9444098472595215,9.248640060424805,6.599279880523682,8.044139862060547,6.916460037231445,2.5374600887298584,1.9916000366210938,41,0
615,9.1806001663208,7.385290145874023,7.940690040588379,6.918680191040039,6.95527982711792,6.0720601081848145,2.3873400688171387,1.7469500303268433,42,5
758,6.997710227966309,7.029439926147461,7.675069808959961,6.821670055389404,7.464300155639648,5.622069835662842,2.3873400688171387,1.7469500303268433,42,0
120,7.815849781036377,10.800100326538086,8.348589897155762,6.760499954223633,7.260159969329834,5.179460048675537,2.3939499855041504,2.908859968185425,43,1
552,7.522940158843994,6.761720180511475,8.54677963256836,5.345489978790283,6.937580108642578,5.545149803161621,2.3939499855041504,2.908859968185425,43,4
32,7.600900173187256,4.571609973907471,8.400859832763672,5.898940086364746,6.8194499015808105,5.1699700355529785,2.3939499855041504,2.908859968185425,43,3
632,7.522940158843994,6.580830097198486,8.343110084533691,6.973899841308594,7.360660076141357,5.992380142211914,2.3939499855041504,2.908859968185425,43,5
651,7.487979888916016,9.197259902954102,8.44888973236084,6.0949602127075195,6.8266801834106445,5.927149772644043,2.3939499855041504,2.908859968185425,43,0
652,7.754799842834473,8.63051986694336,8.435159683227539,5.938990116119385,6.849070072174072,5.837769985198975,2.3939499855041504,2.908859968185425,43,0
119,8.391539573669434,9.518269538879395,8.391480445861816,6.82358980178833,7.264319896697998,6.069109916687012,2.3939499855041504,2.908859968185425,43,1
637,7.549610137939453,6.3186798095703125,8.314279556274414,6.154109954833984,6.85552978515625,5.731969833374023,2.3939499855041504,2.908859968185425,43,5
664,8.156129837036133,7.846409797668457,8.228509902954102,6.149750232696533,7.252270221710205,5.3238701820373535,2.3939499855041504,2.908859968185425,43,0
602,6.744659900665283,10.005499839782715,9.575639724731445,6.840799808502197,8.253450393676758,6.698190212249756,2.0438098907470703,5.883299827575684,44,5
281,8.944930076599121,8.078060150146484,9.529350280761719,5.2596001625061035,8.103830337524414,6.645890235900879,2.0438098907470703,5.883299827575684,44,1
560,7.46737003326416,7.345789909362793,8.014309883117676,6.421579837799072,7.2703399658203125,5.8224101066589355,2.1809699535369873,2.675230026245117,45,4
563,7.512070178985596,6.255390167236328,7.766260147094727,5.906630039215088,7.397439956665039,6.281189918518066,2.1809699535369873,2.675230026245117,45,4
561,7.46737003326416,7.091790199279785,8.004119873046875,6.320409774780273,7.308030128479004,5.939040184020996,2.1809699535369873,2.675230026245117,45,4
559,7.46737003326416,8.6111602783203125,8.044529914855957,6.578780174255371,7.229690074920654,5.487720012664795,2.1809699535369873,2.675230026245117,45,4
556,7.46737003326416,6.411190032958984,8.000619888305664,6.290110111236572,7.317170143127441,5.975090026855469,2.1809699535369873,2.675230026245117,45,4
557,7.46737003326416,9.700819969177246,7.977099895477295,6.112939834594727,7.355899810791016,6.064350128173828,2.1809699535369873,2.675230026245117,45,4
558,7.46737003326416,7.328189849853516,7.952539920806885,6.147610187530518,7.312270164489746,5.827070236206055,2.1809699535369873,2.675230026245117,45,4
679,8.872269630432129,7.411250114440918,7.9032697677612305,5.3744401931762695,7.4556498527526855,6.030640125274658,2.1809699535369873,2.675230026245117,45,0
653,7.976369857788086,9.107029914855957,7.831160068511963,6.450079917907715,7.790299892425537,5.533450126647949,2.6762499809265137,1.7168200016021729,46,0
631,7.46737003326416,6.997399806976318,7.816050052642822,6.198369979858398,7.789370059967041,4.70274019241333,2.6762499809265137,1.7168200016021729,46,5
678,8.909529685974121,8.219579696655273,7.572919845581055,4.037020206451416,7.4953999519348145,6.102540016174316,2.6762499809265137,1.7168200016021729,46,0
22,6.620009899139404,6.805830001831055,8.089639663696289,6.099470138549805,7.463389873504639,4.460879802703857,2.7459700107574463,2.2304298877716064,47,3
553,7.46737003326416,6.2186198234558105,8.188529968261719,6.926809787750244,7.380169868469238,5.2547101974487305,2.7459700107574463,2.2304298877716064,47,4
555,7.46737003326416,5.9056901931762695,8.184439659118652,6.906750202178955,7.388319969177246,5.128190040588379,2.7459700107574463,2.2304298877716064,47,4
550,7.412350177764893,7.501719951629639,8.162779808044434,7.094240188598633,7.033030033111572,5.100959777832031,2.7459700107574463,2.2304298877716064,47,4
636,7.522940158843994,5.494460105895996,8.218560218811035,7.142660140991211,7.252950191497803,5.51738977432251,2.7459700107574463,2.2304298877716064,47,5
630,7.495540142059326,5.3610100746154785,8.064370155334473,6.529069900512695,7.3297200202941895,5.428410053253174,2.7459700107574463,2.2304298877716064,47,5
635,7.522940158843994,5.260149955749512,8.264510154724121,6.964240074157715,7.464680194854736,4.569530010223389,2.7459700107574463,2.2304298877716064,47,5
117,7.668889999389648,7.577119827270508,8.20380973815918,7.080349922180176,7.281010150909424,5.396790027618408,2.7459700107574463,2.2304298877716064,47,1
554,7.46737003326416,8.486089706420898,8.180020332336426,6.949339866638184,7.358409881591797,5.2228498458862305,2.7459700107574463,2.2304298877716064,47,4
141,8.446490287780762,10.107799530029297,7.914669990539551,6.830780029296875,7.149620056152344,6.232250213623047,2.9276700019836426,1.143180012702942,48,1
564,7.522940158843994,6.361390113830566,7.100790023803711,6.1309099197387695,7.524370193481445,5.083340167999268,2.9613099098205566,2.3060100078582764,49,4
627,8.526630401611328,6.262330055236816,6.750150203704834,6.798419952392578,7.228499889373779,5.907770156860352,2.9613099098205566,2.3060100078582764,49,5
17,7.512070178985596,6.807600021362305,6.518040180206299,6.810279846191406,7.011919975280762,6.265170097351074,2.9613099098205566,2.3060100078582764,49,3
626,8.61128044128418,4.01584005355835,6.813350200653076,6.672410011291504,7.3018798828125,5.648169994354248,2.9613099098205566,2.3060100078582764,49,5
629,7.522940158843994,5.080349922180176,7.227169990539551,6.504539966583252,7.417490005493164,5.2723798751831055,2.9613099098205566,2.3060100078582764,49,5
672,9.17590045928955,9.472840309143066,6.616710186004639,6.677149772644043,6.79049015045166,6.434500217437744,2.9613099098205566,2.3060100078582764,49,0
15,8.472689628601074,7.495059967041016,6.79617977142334,6.522160053253174,7.032199859619141,5.912499904632568,2.9613099098205566,2.3060100078582764,49,3
625,8.7031097412109375,5.334549903869629,6.795360088348389,6.673029899597168,7.298439979553223,5.609370231628418,2.9613099098205566,2.3060100078582764,49,5
1923,7.714290142059326,8.998040199279785,9.536689758300781,8.890020370483398,9.074859619140625,6.998839855194092,0.1455869972705841,5.691229820251465,51,0
392,6.252230167388916,10.703200340270996,9.343709945678711,8.674960136413574,8.74330997467041,6.815470218658447,0.1455869972705841,5.691229820251465,51,1
406,6.83480978012085,10.749799728393555,9.45007038116455,8.930299758911133,8.938790321350098,6.592780113220215,0.1455869972705841,5.691229820251465,51,1
400,6.031509876251221,10.753499984741211,9.27676010131836,8.745160102844238,8.630789756774902,6.675529956817627,0.1455869972705841,5.691229820251465,51,1
1843,5.36007022857666,11.190699577331543,9.360260009765625,8.720439910888672,8.77787971496582,6.9815897941589355,0.1455869972705841,5.691229820251465,51,0
1844,5.359439849853516,10.89109992980957,9.380860328674316,8.718330383300781,8.810870170593262,6.9435200691223145,0.1455869972705841,5.691229820251465,51,0
27,6.8073601722717285,12.777700424194336,9.415840148925781,8.690279960632324,8.863300323486328,6.949560165405273,0.1455869972705841,5.691229820251465,51,3
401,5.921599864959717,10.91409969329834,9.29679012298584,8.75868034362793,8.668789863586426,6.724949836730957,0.1455869972705841,5.691229820251465,51,1
405,6.032139778137207,10.864399909973145,9.420160293579102,8.768139839172363,8.88070011138916,6.375080108642578,0.1455869972705841,5.691229820251465,51,1
408,5.560589790344238,9.304360389709473,9.040010452270508,8.240469932556152,8.488360404968262,7.0514397621154785,0.32583799958229065,17.516199111938477,52,1
370,5.598420143127441,10.494799613952637,9.039750099182129,8.287859916687012,8.495770454406738,6.859499931335449,0.32583799958229065,17.516199111938477,52,1
39,5.4208598136901855,10.407299995422363,8.605730056762695,7.658599853515625,7.469560146331787,6.8008198738098145,0.32583799958229065,17.516199111938477,52,3
433,6.316160202026367,11.086400032043457,9.123689651489258,8.586979866027832,8.67671012878418,7.131680011749268,0.32583799958229065,17.516199111938477,52,1
1912,5.754000186920166,11.743499755859375,8.794549942016602,7.926089763641357,8.170069694519043,5.9235100746154785,0.32583799958229065,17.516199111938477,52,0
1902,8.17726993560791,9.672630310058594,8.470849990844727,7.516769886016846,6.970379829406738,6.667109966278076,0.32583799958229065,17.516199111938477,52,0
36,4.861269950866699,10.969900131225586,8.565640449523926,7.671370029449463,7.340219974517822,6.843329906463623,0.32583799958229065,17.516199111938477,52,3
756,7.524700164794922,9.509329795837402,8.467940330505371,7.617300033569336,6.978960037231445,7.053369998931885,0.32583799958229065,17.516199111938477,52,0
754,8.394379615783691,9.09302043914795,8.437459945678711,7.600759983062744,6.807980060577393,6.839890003204346,0.32583799958229065,17.516199111938477,52,0
578,7.255390167236328,11.742799758911133,9.28384017944336,8.841580390930176,8.959440231323242,6.137959957122803,0.32583799958229065,17.516199111938477,52,4
37,5.095630168914795,9.846920013427734,8.590060234069824,7.7759599685668945,7.43625020980835,7.009809970855713,0.32583799958229065,17.516199111938477,52,3
755,7.990920066833496,9.272749900817871,8.450860023498535,7.6419501304626465,6.882080078125,6.934040069580078,0.32583799958229065,17.516199111938477,52,0
1931,6.307310104370117,10.01990032196045,8.994330406188965,8.3281402587890625,8.437749862670898,5.9469499588012695,0.32583799958229065,17.516199111938477,52,0
1851,5.521460056304932,9.196610450744629,9.202980041503906,8.7119903564453125,8.828550338745117,6.6932501792907715,0.32583799958229065,17.516199111938477,52,0
40,4.84621000289917,10.981900215148926,8.560919761657715,7.564159870147705,7.3208699226379395,6.596549987792969,0.32583799958229065,17.516199111938477,52,3
378,7.496490001678467,11.551899909973145,8.656209945678711,7.611259937286377,7.8438801765441895,6.585599899291992,0.32583799958229065,17.516199111938477,52,1
1930,6.3448100090026855,9.24308967590332,8.995929718017578,8.304800033569336,8.434650421142578,6.219110012054443,0.32583799958229065,17.516199111938477,52,0
38,4.907989978790283,11.360899925231934,8.608630180358887,7.7912797927856445,7.503650188446045,6.896299839019775,0.32583799958229065,17.516199111938477,52,3
427,6.314680099487305,9.245809555053711,8.786959648132324,7.920229911804199,8.125240325927734,6.113659858703613,0.32583799958229065,17.516199111938477,52,1
1879,6.046319961547852,10.599599838256836,9.428319931030273,8.584320068359375,9.1535797119140625,7.7408599853515625,0.08655499666929245,0.8280199766159058,53,0
410,6.148290157318115,11.416999816894531,9.415120124816895,8.488289833068848,9.11715030670166,7.93110990524292,0.08655499666929245,0.8280199766159058,53,1
371,6.0782599449157715,11.133700370788574,9.42177963256836,8.532979965209961,9.13440990447998,7.850989818572998,0.08655499666929245,0.8280199766159058,53,1
1918,5.997829914093018,10.69950008392334,9.388429641723633,8.460659980773926,9.085309982299805,7.937170028686523,0.08655499666929245,0.8280199766159058,53,0
1800,6.0789899826049805,11.149999618530273,9.219860076904297,8.39426040649414,8.766949653625488,6.840909957885742,0.2896389961242676,7.208409786224365,54,0
1798,6.436570167541504,11.356300354003906,9.234310150146484,8.462499618530273,8.793299674987793,7.079189777374268,0.2896389961242676,7.208409786224365,54,0
195,7.827700138092041,9.330789566040039,9.070500373840332,7.656990051269531,8.49332046508789,7.092559814453125,0.2896389961242676,7.208409786224365,54,1
1801,6.230860233306885,9.82610034942627,9.242389678955078,8.439140319824219,8.802240371704102,7.044730186462402,0.2896389961242676,7.208409786224365,54,0
1799,6.504879951477051,11.196999549865723,9.251890182495117,8.485509872436523,8.819519996643066,7.192019939422607,0.2896389961242676,7.208409786224365,54,0
1894,9.147919654846191,9.780770301818848,8.800959587097168,7.285409927368164,7.967090129852295,6.005340099334717,0.3122369945049286,8.384490013122559,55,0
1885,8.05346965789795,9.286190032958984,8.788599967956543,7.6107001304626465,7.594590187072754,6.817870140075684,0.3122369945049286,8.384490013122559,55,0
49,8.105369567871094,7.898920059204102,8.79934024810791,7.653600215911865,7.604859828948975,6.740839958190918,0.3122369945049286,8.384490013122559,55,3
1886,7.073959827423096,9.763190269470215,8.76315975189209,7.444799900054932,7.738679885864258,6.935919761657715,0.3122369945049286,8.384490013122559,55,0
1863,6.342599868774414,9.026180267333984,9.464810371398926,7.625070095062256,8.948559761047363,7.334670066833496,0.20261099934577942,0,56,0
347,6.147910118103027,10.137700080871582,9.452159881591797,7.699950218200684,8.92393970489502,7.171130180358887,0.20261099934577942,0,56,1
419,6.078120231628418,7.587769985198975,9.439629554748535,7.494510173797607,8.909059524536133,7.189310073852539,0.20261099934577942,0,56,1
1913,7.659520149230957,9.63109016418457,9.439000129699707,7.373069763183594,8.91193962097168,7.276400089263916,0.20261099934577942,0,56,0
418,5.810050010681152,10.409099578857422,9.432920455932617,7.382689952850342,8.901060104370117,7.219779968261719,0.20261099934577942,0,56,1
479,7.325520038604736,10.290200233459473,8.374279975891113,6.817389965057373,7.913249969482422,7.71396017074585,1.0185999870300293,11.871800422668457,57,1
1922,9.423789978027344,9.861780166625977,7.655759811401367,6.114749908447266,7.116260051727295,5.935790061950684,1.0185999870300293,11.871800422668457,57,0
1915,7.979100227355957,9.205430030822754,6.368350028991699,6.575960159301758,6.3297600746154785,6.231450080871582,1.0185999870300293,11.871800422668457,57,0
1938,6.702899932861328,10.918299674987793,8.167960166931152,6.934030055999756,7.5611701011657715,7.22599983215332,1.0185999870300293,11.871800422668457,57,0
422,9.417490005493164,8.394450187683105,7.382840156555176,6.539269924163818,6.4074201583862305,5.736780166625977,1.0185999870300293,11.871800422668457,57,1
434,6.664309978485107,8.878129959106445,8.156660079956055,6.868269920349121,7.622330188751221,7.31072998046875,1.0185999870300293,11.871800422668457,57,1
421,9.053099632263184,9.599989891052246,7.405910015106201,5.65546989440918,7.088759899139404,5.5635600090026855,1.0185999870300293,11.871800422668457,57,1
1804,8.28363037109375,9.219900131225586,7.225629806518555,6.324520111083984,7.122660160064697,5.6490302085876465,1.0185999870300293,11.871800422668457,57,0
1831,8.709580421447754,9.57742977142334,7.097899913787842,5.681660175323486,6.616079807281494,5.6568098068237305,1.0185999870300293,11.871800422668457,57,0
477,7.453420162200928,10.581500053405762,8.31289005279541,7.04026985168457,7.936550140380859,7.7192301750183105,1.0185999870300293,11.871800422668457,57,1
1823,9.551139831542969,8.879520416259766,8.18964958190918,6.983220100402832,7.644820213317871,7.341100215911865,1.0185999870300293,11.871800422668457,57,0
484,6.956610202789307,10.626899719238281,8.225259780883789,7.090670108795166,7.76593017578125,7.501870155334473,1.0185999870300293,11.871800422668457,57,1
482,7.276669979095459,10.27280044555664,8.24724006652832,7.188819885253906,7.895820140838623,7.668039798736572,1.0185999870300293,11.871800422668457,57,1
1980,9.072919845581055,9.065600395202637,8.259929656982422,7.059609889984131,7.779759883880615,7.520780086517334,1.0185999870300293,11.871800422668457,57,0
1888,8.991609573364258,10.00979995727539,7.986929893493652,6.058589935302734,7.529860019683838,7.11359977722168,1.0185999870300293,11.871800422668457,57,0
1934,8.553739547729492,9.694310188293457,6.478340148925781,6.512139797210693,6.044219970703125,6.361929893493652,1.0185999870300293,11.871800422668457,57,0
478,7.808310031890869,9.3222198486328125,8.344189643859863,6.938680171966553,7.932529926300049,7.712810039520264,1.0185999870300293,11.871800422668457,57,1
1935,8.626859664916992,9.115659713745117,6.5337700843811035,6.496230125427246,5.953800201416016,6.403210163116455,1.0185999870300293,11.871800422668457,57,0
481,7.482100009918213,8.838359832763672,8.28069019317627,7.142980098724365,7.918560028076172,7.6963701248168945,1.0185999870300293,11.871800422668457,57,1
414,8.587129592895508,9.611069679260254,7.222559928894043,4.895450115203857,6.716300010681152,5.538149833679199,1.0185999870300293,11.871800422668457,57,1
1872,9.9935302734375,9.013629913330078,7.306839942932129,5.766109943389893,7.042990207672119,4.776519775390625,1.0185999870300293,11.871800422668457,57,0
1963,7.665329933166504,10.162599563598633,8.398070335388184,7.396210193634033,8.217309951782227,7.1725897789001465,1.7947800159454346,9.609180450439453,58,0
95,7.086460113525391,9.311090469360352,8.350830078125,6.8564300537109375,7.927189826965332,6.484000205993652,1.7947800159454346,9.609180450439453,58,2
